Engine_ID,Predicted_RUL,Actual_RUL,Alert
3287,110.81205,107,NO
3288,1.7883456,3,YES
3289,168.89412,238,NO
3290,39.288692,30,NO
3291,163.48732,154,NO
3292,23.054173,18,NO
3293,142.60234,189,NO
3294,35.893238,32,NO
3295,132.73062,142,NO
3296,170.70631,176,NO
3297,63.32935,44,NO
3298,143.76883,203,NO
3299,137.62914,152,NO
3300,91.139656,99,NO
3301,93.721115,104,NO
3302,36.243607,31,NO
3303,139.81024,132,NO
3304,93.410965,98,NO
3305,171.45692,214,NO
3306,25.394707,24,NO
3307,95.701904,96,NO
3308,93.19448,71,NO
3309,132.95099,111,NO
3310,106.196495,83,NO
3311,111.305855,116,NO
3312,166.68427,138,NO
3313,41.540768,32,NO
3314,171.15247,152,NO
3315,58.937263,44,NO
3316,89.76826,97,NO
3317,171.42839,183,NO
3318,114.274605,140,NO
3319,38.84057,27,NO
3320,108.86242,120,NO
3321,103.303505,79,NO
3322,167.46725,197,NO
3323,57.014557,51,NO
3324,95.480446,74,NO
3325,36.957607,35,NO
3326,11.926756,19,YES
3327,134.67506,129,NO
3328,91.352425,76,NO
3329,134.4287,130,NO
3330,171.30235,196,NO
3331,22.679525,20,NO
3332,130.73132,142,NO
3333,151.36783,120,NO
3334,116.19915,125,NO
3335,171.09279,134,NO
3336,50.70692,52,NO
3337,34.04221,17,NO
3338,126.32953,138,NO
3339,35.45865,51,NO
3340,160.6554,119,NO
3341,170.20737,212,NO
3342,157.7264,165,NO
3343,105.97262,83,NO
3344,133.74562,105,NO
3345,83.4943,79,NO
3346,1.6040142,2,YES
3347,149.52505,110,NO
3348,52.338524,36,NO
3349,69.64815,71,NO
3350,116.82189,81,NO
3351,6.589875,9,YES
3352,1.0386195,0,YES
3353,69.190506,75,NO
3354,86.45693,82,NO
3355,166.1391,183,NO
3356,111.48853,134,NO
3357,21.248177,19,NO
3358,141.01544,150,NO
3359,46.558502,42,NO
3360,67.0756,58,NO
3361,44.359608,46,NO
3362,161.37807,228,NO
3363,83.49424,109,NO
3364,130.6857,88,NO
3365,101.80264,82,NO
3366,6.0107346,10,YES
3367,171.44827,326,NO
3368,163.21219,114,NO
3369,94.1344,85,NO
3370,10.151797,13,YES
3371,171.50311,206,NO
3372,95.60795,102,NO
3373,53.444363,45,NO
3374,171.46938,134,NO
3375,168.67703,123,NO
3376,144.8451,135,NO
3377,169.58063,202,NO
3378,171.34888,290,NO
3379,170.72821,309,NO
3380,3.697367,7,YES
3381,170.2362,138,NO
3382,133.29364,166,NO
3383,73.91573,68,NO
3384,19.593866,25,YES
3385,146.262,99,NO
3386,96.67477,69,NO
3387,140.67018,102,NO
3388,151.50839,126,NO
3389,98.75547,117,NO
3390,83.90495,68,NO
3391,152.52264,87,NO
3392,29.614136,28,NO
3393,115.61122,112,NO
3394,136.30264,79,NO
3395,98.71645,115,NO
3396,139.19054,157,NO
3397,111.13138,88,NO
3398,53.2933,50,NO
3399,48.064644,52,NO
3400,41.909065,37,NO
3401,142.65445,87,NO
3402,52.716114,58,NO
3403,66.02146,54,NO
3404,74.98005,71,NO
3405,141.7918,147,NO
3406,2.2711985,2,YES
3407,126.08309,114,NO
3408,57.229443,48,NO
3409,66.59603,78,NO
3410,37.817852,33,NO
3411,170.1174,145,NO
3412,85.25536,60,NO
3413,24.741758,21,NO
3414,57.08637,50,NO
3415,9.955128,15,YES
3416,47.009075,56,NO
3417,44.454838,39,NO
3418,92.427376,104,NO
3419,92.2117,98,NO
3420,152.20547,174,NO
3421,10.490333,7,YES
3422,37.24465,42,NO
3423,113.89125,84,NO
3424,125.86121,114,NO
3425,133.0448,109,NO
3426,71.236946,66,NO
3427,160.35953,132,NO
3428,161.74896,94,NO
3429,58.089123,65,NO
3430,124.541695,120,NO
3431,144.51907,183,NO
3432,171.48216,226,NO
3433,167.04677,194,NO
3434,60.810886,73,NO
3435,68.742096,53,NO
3436,152.6012,100,NO
3437,129.77669,106,NO
3438,171.48224,182,NO
3439,167.08987,106,NO
3440,67.13448,62,NO
3441,115.48146,131,NO
3442,24.638731,30,NO
3443,171.47656,138,NO
3444,122.14394,83,NO
3445,87.25582,88,NO
3446,112.51738,107,NO
3447,58.831688,56,NO
3448,123.8295,122,NO
3449,12.175713,14,YES
3450,141.56369,146,NO
3451,46.7549,55,NO
3452,170.83232,196,NO
3453,132.35739,120,NO
3454,42.710712,37,NO
3455,6.003845,10,YES
3456,170.65627,140,NO
3457,143.71078,111,NO
3458,163.50476,180,NO
3459,42.019733,47,NO
3460,10.981076,15,YES
3461,110.151764,93,NO
3462,20.1051,32,NO
3463,171.48393,155,NO
3464,155.93503,99,NO
3465,35.775135,46,NO
3466,76.65409,81,NO
3467,105.966194,119,NO
3468,30.093386,29,NO
3469,166.46542,144,NO
3470,84.40796,71,NO
3471,49.409245,52,NO
3472,169.06673,144,NO
3473,129.65097,172,NO
3474,33.223488,31,NO
3475,26.344593,27,NO
3476,56.57869,58,NO
3477,66.88011,64,NO
3478,24.39128,25,NO
3479,125.84783,96,NO
3480,6.885066,17,YES
3481,34.455624,36,NO
3482,27.425425,28,NO
3483,116.12115,121,NO
3484,171.15195,198,NO
3485,37.617073,36,NO
3486,110.56202,95,NO
3487,113.32743,89,NO
3488,25.103445,33,NO
3489,166.84982,239,NO
3490,105.91921,107,NO
3491,2.7831025,5,YES
3492,128.70633,166,NO
3493,24.566868,26,NO
3494,160.22473,154,NO
3495,11.20195,9,YES
3496,171.42969,163,NO
3497,69.81192,69,NO
3498,39.985798,37,NO
3499,171.46463,177,NO
3500,16.209116,19,YES
3501,108.82959,128,NO
3502,55.673527,61,NO
3503,59.77766,64,NO
3504,113.51258,102,NO
3505,166.39584,135,NO
3506,137.8011,119,NO
3507,102.14495,106,NO
3508,33.59318,31,NO
3509,124.05569,152,NO
3510,164.44244,165,NO
3511,127.526306,154,NO
3512,101.35452,76,NO
3513,48.743984,51,NO
3514,74.03222,103,NO
3515,171.49806,111,NO
3516,81.7498,80,NO
3517,165.57799,160,NO
3518,34.56453,30,NO
3519,167.25952,216,NO
3520,4.702722,5,YES
3521,86.01972,103,NO
3522,163.71463,204,NO
3523,100.07518,93,NO
3524,153.23703,175,NO
3525,9.806911,8,YES
3526,6.059264,7,YES
3527,141.24469,156,NO
3528,86.37522,74,NO
3529,141.54164,122,NO
3530,129.31606,153,NO
3531,24.201275,27,NO
3532,93.355446,78,NO
3533,2.5597403,1,YES
3534,72.506714,66,NO
3535,165.30151,173,NO
3536,72.76685,83,NO
3537,50.52077,34,NO
3538,86.227,79,NO
3539,139.14624,183,NO
3540,41.082005,45,NO
3541,9.14552,11,YES
3542,6.9857655,6,YES
3543,40.499546,43,NO
3544,10.613033,20,YES
3545,135.53775,109,NO
3546,80.44556,82,NO
